Giełda,Data,Data NBP,typ,wolumen,wartość,kurs pln,cost (pln),BTC,BTCInv,wartość (pln),Kurs
bitbay,2020-05-14 18:42:58,20200514,buy,0.05322889,2139.8114914891,1,2139.8114914891,-0.05322889,0.05322889,-2139.8114914891,40200.19
bitbay,2020-05-14 18:43:39,20200514,buy,0.00996264,400.4993235168,1,400.4993235168,-0.00996264,0.00996264,-400.4993235168,40200.12
bitbay,2020-05-14 18:43:39,20200514,buy,0.00996264,400.4993235168,1,400.4993235168,-0.00996264,0.00996264,-400.4993235168,40200.12
bitbay,2020-05-14 18:43:40,20200514,buy,0.00996264,400.4993235168,1,400.4993235168,-0.00996264,0.00996264,-400.4993235168,40200.12
bitbay,2020-05-14 18:43:40,20200514,buy,0.00996264,400.4993235168,1,400.4993235168,-0.00996264,0.00996264,-400.4993235168,40200.12
bitbay,2020-05-14 18:43:41,20200514,buy,0.00996264,400.4993235168,1,400.4993235168,-0.00996264,0.00996264,-400.4993235168,40200.12
bitbay,2020-05-14 18:43:41,20200514,buy,0.00996264,400.4993235168,1,400.4993235168,-0.00996264,0.00996264,-400.4993235168,40200.12
bitbay,2020-05-14 18:43:42,20200514,buy,0.00996264,400.4993235168,1,400.4993235168,-0.00996264,0.00996264,-400.4993235168,40200.12
bitbay,2020-05-14 18:45:28,20200514,buy,0.0026,104.520338,1,104.520338,-0.0026,0.0026,-104.520338,40200.13
bitbay,2020-05-14 18:48:15,20200514,buy,0.00392552,157.8067283592,1,157.8067283592,-0.00392552,0.00392552,-157.8067283592,40200.21
bitbay,2020-05-14 18:50:15,20200514,buy,0.012,482.42412,1,482.42412,-0.012,0.012,-482.42412,40202.01
bitbay,2020-05-14 18:50:36,20200514,buy,0.02652551,1066.3788182751,1,1066.3788182751,-0.02652551,0.02652551,-1066.3788182751,40202.01
bitbay,2020-05-14 18:51:10,20200514,buy,0.003,120.60003,1,120.60003,-0.003,0.003,-120.60003,40200.01
bitbay,2020-05-14 18:54:50,20200514,buy,0.02526002,1015.4576034038,1,1015.4576034038,-0.02526002,0.02526002,-1015.4576034038,40200.19
kraken,2020-05-15 14:09:11.2729,20200515,sell,0.15700059,1391.65749,4.5552,6339.278198448,0.15700059,-0.15700059,6339.278198448,40377.4164061931
kraken,2020-05-15 14:10:33.96,20200515,sell,0.666,5898.71818,4.5552,26869.841053536,0.666,-0.666,26869.841053536,40345.106686991
kraken,2020-05-15 14:10:42.6552,20200515,sell,0.0098,86.796,4.5552,395.3731392,0.0098,-0.0098,395.3731392,40344.197877551
kraken,2020-05-15 14:10:47.0967,20200515,sell,0.007,61.99714,4.5552,282.409372128,0.007,-0.007,282.409372128,40344.1960182857
kraken,2020-05-15 14:12:47.7658,20200515,sell,0.11272,996.70955,4.5552,4540.21134216,0.11272,-0.11272,4540.21134216,40278.6669815472
kraken,2020-05-15 14:13:11.2005,20200515,sell,0.005,44.21524,4.5552,201.409261248,0.005,-0.005,201.409261248,40281.8522496
kraken,2020-05-15 14:21:02.754,20200515,sell,4.77521386,42105.11298,4.5552,191797.210646496,4.77521386,-4.77521386,191797.210646496,40165.1562149085
bitbay,2020-05-15 16:11:24,20200515,buy,0.00304031,120.1561219131,1,120.1561219131,-0.00304031,0.00304031,-120.1561219131,39521.01
bitbay,2020-05-15 16:12:51,20200515,buy,1.60296488,63716.25101512,1,63716.25101512,-1.60296488,1.60296488,-63716.25101512,39749
bitbay,2020-05-15 16:12:51,20200515,buy,3.4359,136573.142433,1,136573.142433,-3.4359,3.4359,-136573.142433,39748.87
kraken,2020-05-15 17:39:04.7107,20200515,buy,0.10859185,951.80757,4.5552,4335.673842864,-0.10859185,0.10859185,-4335.673842864,39926.3281992525
kraken,2020-05-15 17:39:41.6336,20200515,buy,0.64377868,5642.7201,4.5552,25703.71859952,-0.64377868,0.64377868,-25703.71859952,39926.3277863131
kraken,2020-05-18 09:27:02.3267,20200518,sell,0.01157324,102.5358,4.5644,468.01440552,0.01157324,-0.01157324,468.01440552,40439.3588588848
kraken,2020-05-18 09:27:12.1975,20200518,sell,0.012,106.31678,4.5644,485.272310632,0.012,-0.012,485.272310632,40439.3592193333
kraken,2020-05-18 09:27:19.1388,20200518,sell,0.00363727,32.22523,4.5644,147.088839812,0.00363727,-0.00363727,147.088839812,40439.3514399536
kraken,2020-05-18 09:27:20.4856,20200518,sell,0.1154761,1023.08723,4.5644,4669.779352612,0.1154761,-0.1154761,4669.779352612,40439.3580369618
kraken,2020-05-18 09:27:21.7321,20200518,sell,0.02072,183.57363,4.5644,837.903476772,0.02072,-0.02072,837.903476772,40439.3569870656
kraken,2020-05-18 09:27:23.3801,20200518,sell,0.05,442.98657,4.5644,2021.967900108,0.05,-0.05,2021.967900108,40439.35800216
kraken,2020-05-18 09:27:23.5845,20200518,sell,0.0528,467.79382,4.5644,2135.198112008,0.0528,-0.0528,2135.198112008,40439.3581819697
kraken,2020-05-18 09:27:37.1374,20200518,sell,0.017521,155.23135,4.5644,708.53797394,0.017521,-0.017521,708.53797394,40439.3569967468
kraken,2020-05-18 09:27:38.7549,20200518,sell,0.02127411,188.4829,4.5644,860.31134876,0.02127411,-0.02127411,860.31134876,40439.357921906
kraken,2020-05-18 09:27:44.936,20200518,sell,0.04,354.38926,4.5644,1617.574338344,0.04,-0.04,1617.574338344,40439.3584586
kraken,2020-05-18 09:27:45.7979,20200518,sell,0.02072,183.57363,4.5644,837.903476772,0.02072,-0.02072,837.903476772,40439.3569870656
kraken,2020-05-18 09:27:47.5718,20200518,sell,0.30027828,2660.3849,4.5644,12143.06083756,0.30027828,-0.30027828,12143.06083756,40439.3579101359
kraken,2020-05-18 09:28:16.1085,20200518,sell,0.5,4428.61695,4.5644,20213.97920658,0.5,-0.5,20213.97920658,40427.95841316
kraken,2020-05-18 09:28:17.3968,20200518,sell,0.0225,199.28776,4.5644,909.629051744,0.0225,-0.0225,909.629051744,40427.9578552889
kraken,2020-05-18 09:28:23.1823,20200518,sell,0.1435,1271.01306,4.5644,5801.412011064,0.1435,-0.1435,5801.412011064,40427.9582652544
kraken,2020-05-18 09:29:11.5893,20200518,sell,0.11364011,1007.99017,4.5644,4600.870331948,0.11364011,-0.11364011,4600.870331948,40486.3241680072
kraken,2020-05-18 09:29:12.5124,20200518,sell,0.01541942,136.77058,4.5644,624.275635352,0.01541942,-0.01541942,624.275635352,40486.3240868982
kraken,2020-05-18 09:29:13.5892,20200518,sell,0.02966583,263.13654,4.5644,1201.060423176,0.02966583,-0.02966583,1201.060423176,40486.3246090199
kraken,2020-05-18 09:29:13.901,20200518,sell,0.03058113,271.25527,4.5644,1238.117554388,0.03058113,-0.03058113,1238.117554388,40486.3245533438
